Season,TeamID,TeamName,Barthag,Exp
2023,1403,Texas Tech,0.8126,1.5618
2023,1281,Missouri,0.8062,2.644857943177272
2023,1160,Colorado,0.8008,1.6828000000000003
2023,1113,Arizona St.,0.7997,2.242048409681936
2023,1280,Mississippi St.,0.7994,2.4699060187962396
2023,1416,UCF,0.7985,1.934386877375476
2023,1173,Dayton,0.7962,1.6618676264747054
2023,1305,Nevada,0.7951,1.7434973989595846
2023,1179,Drake,0.7912,2.2680391764941032
2023,1358,Sam Houston St.,0.7908,2.256148770245951
2023,1437,Villanova,0.7902,1.865546218487395
2023,1233,Iona,0.7892,1.8535414165666264
2023,1439,Virginia Tech,0.7865,1.9205523313988395
2023,1196,Florida,0.7859,1.8805761152230445
2023,1433,VCU,0.785,1.7020595880823843
2023,1458,Wisconsin,0.7842,1.6405999999999996
2023,1158,Charleston,0.7824,2.0308123249299723
2023,1245,Kent St.,0.7788,2.3928
2023,1338,Pittsburgh,0.7655,2.2484496899379884
2023,1430,Utah Valley,0.7654,2.2944
2023,1331,Oral Roberts,0.7606,2.744097639055622
2023,1463,Yale,0.7569,1.741
2023,1448,Wake Forest,0.7557,1.776644671065787
2023,1435,Vanderbilt,0.7516,2.1121775644871024
2023,1385,St. John's,0.7509,1.8336332733453304
2023,1365,Santa Clara,0.7509,1.7322535492901423
2023,1140,BYU,0.7501,1.649070185962807
2023,1390,Stanford,0.7495,1.943211357728453
2023,1267,Marshall,0.7405,1.9966000000000004
2023,1133,Bradley,0.7327,2.062787442511498
2023,1405,Toledo,0.7217,2.2269546090781844
2023,1455,Wichita St.,0.7188,2.095761695321871
2023,1220,Hofstra,0.7175,2.189437887577515
2023,1418,Louisiana,0.7146,2.1791641671665665
2023,1424,UNLV,0.7118,2.459691938387678
2023,1414,UC Irvine,0.7109,2.119528283030182
2023,1232,Indiana St.,0.709,2.3599439775910365
2023,1202,Furman,0.6965,1.8932213557288544
2023,1286,Montana St.,0.6926,2.3372650939624156
2023,1304,Nebraska,0.6919,1.9004199160167965
2023,1379,Southern Miss,0.6919,2.745650869826035
2023,1362,San Francisco,0.691,2.491996798719488
2023,1387,Saint Louis,0.6905,2.7392521495700857
2023,1375,South Alabama,0.6887,2.4602000000000004
2023,1408,Tulane,0.6806,2.449179671868747
2023,1436,Vermont,0.6764,2.4234306277489
2023,1396,Temple,0.6734,1.6190000000000002
2023,1363,San Jose St.,0.6687,1.7982806877249096
2023,1343,Princeton,0.6592,1.8011193284029583
2023,1449,Washington,0.6576,2.119376124775045
2023,1161,Colorado St.,0.656,2.183979224930084
2023,1241,James Madison,0.6559,2.5366
2023,1182,Duquesne,0.6545,2.2070414082816563
2023,1150,Charlotte,0.6531,1.7977999999999996
2023,1279,Mississippi,0.6523,1.929400000000001
2023,1159,Colgate,0.6511,2.2254450890178035
2023,1422,UNC Greensboro,0.6495,2.604158336665333
2023,1103,Akron,0.6422,2.2562512502500485
2023,1139,Butler,0.6395,1.9502
2023,1213,Grand Canyon,0.6385,2.2893421315736853
2023,1381,Southern Utah,0.6326,2.3917216556688663
2023,1364,UC Santa Barbara,0.6244,2.2381047580967612
2023,1292,Middle Tennessee,0.6236,2.013805522208884
2023,1244,Kennesaw St.,0.6233,2.3750250150090046
2023,1258,Loyola Marymount,0.6211,2.28688524590164
2023,1168,Cal St. Fullerton,0.615,2.481503699260148
2023,1335,Penn,0.6062,2.035407081416283
2023,1262,UMass Lowell,0.6058,2.4912982596519297
2023,1125,Belmont,0.598,1.9019999999999997
2023,1470,Tarleton St.,0.5979,2.225890356142458
2023,1393,Syracuse,0.5963,1.3348660535785677
2023,1406,Towson,0.5894,2.3039392121575686
2023,1218,Hawaii,0.5809,2.2439463678206923
2023,1172,Davidson,0.5738,1.7166000000000006
2023,1372,Stephen F. Austin,0.5726,1.816836632673465
2023,1186,Eastern Washington,0.5694,1.973005398920216
2023,1102,Air Force,0.569,1.1579368252698918
2023,1201,Fresno St.,0.5683,2.6151999999999997
2023,1378,South Florida,0.5663,2.2663999999999995
2023,1469,Utah Tech,0.565,2.070214042808561
2023,1208,Georgia,0.5646,2.238752249550089
2023,1359,Samford,0.562,2.2722910835665724
2023,1323,Notre Dame,0.5616,2.318536292741452
2023,1261,LSU,0.5608,1.8442000000000007
2023,1177,DePaul,0.5548,2.5493098619723935
2023,1356,Southern Illinois,0.5526,2.4800000000000013
2023,1165,Cornell,0.5524,1.836134453781512
2023,1210,Georgia Tech,0.5505,2.0153969206158764
2023,1283,Missouri St.,0.5477,1.825130052020808
2023,1325,Ohio,0.5455,2.087982403519297
2023,1407,Troy,0.5453,2.3418683736747345
2023,1253,Long Beach St.,0.5444,1.563912782556511
2023,1370,Seattle,0.5404,2.2064
2023,1339,Portland,0.5373,2.0808000000000004
2023,1423,UNC Wilmington,0.5371,1.9564
2023,1461,Wyoming,0.5354,2.2599039615846346
2023,1111,Appalachian St.,0.5317,1.9204
2023,1464,Youngstown St.,0.5315,2.655337864854058
2023,1184,Eastern Kentucky,0.5311,1.874025194961008
2023,1350,Richmond,0.5284,2.222689075630253
2023,1465,Cal Baptist,0.5256,2.2850000000000006
2023,1206,George Mason,0.523,2.3574570171931235
2023,1200,Fordham,0.5201,2.1521391443422635
2023,1135,Brown,0.5175,1.585434173669468
2023,1256,Louisiana Tech,0.5166,1.8279999999999992
2023,1285,Montana,0.5162,2.365726854629074
2023,1374,SMU,0.5113,2.030006001200241
2023,1255,Longwood,0.5112,2.4966027178257386
2023,1415,UC Riverside,0.511,1.9080367852858864
2023,1413,UC Davis,0.5084,2.155862344937974
2023,1431,UTEP,0.5059,2.070171931227508
2023,1130,Boston College,0.5057,1.7995603517186254
2023,1156,Cleveland St.,0.5056,2.3918351010606367
2023,1151,Chattanooga,0.5054,2.204359128174366
2023,1123,Ball St.,0.5027,2.1026615969581757
2023,1297,Northern Kentucky,0.5,2.0251848890665594
2023,1391,Stetson,0.4974,1.867
2023,1347,Radford,0.4972,2.333799999999999
2023,1334,Pacific,0.4946,1.9254298280687725
2023,1252,Lipscomb,0.4888,1.7123999999999997
2023,1346,Quinnipiac,0.4888,2.3801239752049588
2023,1443,Western Kentucky,0.4888,2.5622
2023,1217,Harvard,0.4884,1.9224310275889644
2023,1212,Grambling St.,0.4854,2.5556
2023,1386,Saint Joseph's,0.4805,1.412282456491298
2023,1180,Drexel,0.4713,2.0137972405518902
2023,1300,North Carolina Central,0.4713,2.353929214157169
2023,1382,St. Bonaventure,0.4713,1.321335732853429
2023,1138,Buffalo,0.4666,1.812525010004002
2023,1421,UNC Asheville,0.4662,2.72105578884223
2023,1337,Pepperdine,0.464,0.8486302739452114
2023,1203,George Washington,0.4553,2.4333466773418735
2023,1330,Old Dominion,0.455,1.8921568627450989
2023,1195,Florida Gulf Coast,0.4532,2.4835032993401316
2023,1402,Texas St.,0.4531,2.104579084183163
2023,1394,Texas A&M Corpus Chris,0.451,2.7211999999999987
2023,1187,East Carolina,0.4493,1.215443088617723
2023,1472,St. Thomas,0.4492,1.6447421031587366
2023,1199,Florida St.,0.448,1.263
2023,1207,Georgetown,0.4479,1.8087234893957584
2023,1204,Georgia Southern,0.4455,2.6463414634146356
2023,1460,Wright St.,0.4447,1.9528
2023,1198,FIU,0.4415,1.4399120175964812
2023,1205,Gardner Webb,0.439,2.2265546890621875
2023,1298,Navy,0.4387,2.399800000000001
2023,1101,Abilene Christian,0.437,2.3736505397840864
2023,1355,South Dakota St.,0.4304,1.7453490698139635
2023,1269,Massachusetts,0.4289,1.8495999999999997
2023,1451,Weber St.,0.4253,1.9702059588082377
2023,1308,New Mexico St.,0.4237,2.106272473032362
2023,1474,Queens,0.4227,1.818436312737452
2023,1278,Minnesota,0.4218,1.5973999999999997
2023,1373,Siena,0.4161,1.856086348191086
2023,1349,Rice,0.4151,2.077138289368506
2023,1136,Bryant,0.4129,2.6215243048609724
2023,1360,San Diego,0.4122,2.2535492901419705
2023,1320,Northern Iowa,0.409,1.1435712857428515
2023,1333,Oregon St.,0.4058,0.9946
2023,1239,Jacksonville,0.4021,2.527694461107779
2023,1247,La Salle,0.3964,1.97921247251649
2023,1293,Murray St.,0.3932,1.9241848369673928
2023,1178,Detroit Mercy,0.3926,2.6235247049409884
2023,1273,Mercer,0.3903,1.9352259096361464
2023,1313,Norfolk St.,0.3887,2.4772
2023,1351,Rider,0.3876,2.7395562662402555
2023,1287,Morehead St.,0.3832,2.626199999999999
2023,1174,Delaware,0.3804,2.1010000000000004
2023,1319,Northern Arizona,0.3791,2.1013797240551892
2023,1376,South Carolina,0.3777,1.618552578968412
2023,1322,Northwestern St.,0.3772,1.5777155431086212
2023,1340,Portland St.,0.3758,2.5524
2023,1260,Loyola Chicago,0.3719,1.9707941588317663
2023,1224,Howard,0.3695,1.5892
2023,1144,Campbell,0.3695,2.0588
2023,1454,Milwaukee,0.3669,1.3734000000000002
2023,1294,Northern Colorado,0.3643,2.1022000000000007
2023,1119,Army,0.3612,1.4060000000000006
2023,1295,North Dakota St.,0.3577,0.9904000000000002
2023,1348,Rhode Island,0.3565,1.4697999999999989
2023,1316,North Florida,0.3546,2.3339996002398564
2023,1459,Wofford,0.3522,1.35594237695078
2023,1236,Purdue Fort Wayne,0.3517,2.7043999999999992
2023,1426,UT Arlington,0.3508,1.4460676405843509
2023,1420,UMBC,0.3448,2.4810962192438493
2023,1471,UC San Diego,0.3428,1.4315726290516206
2023,1240,Jacksonville St.,0.3386,2.246649329865972
2023,1352,Robert Morris,0.3338,1.8457850579304849
2023,1170,Sacramento St.,0.3285,2.407
2023,1226,Idaho St.,0.3268,2.333533293341333
2023,1188,SIU Edwardsville,0.3236,1.761152230446088
2023,1457,Winthrop,0.3221,2.052789442111577
2023,1468,Bellarmine,0.3211,1.7602081665332268
2023,1190,East Tennessee St.,0.3202,1.6936000000000004
2023,1296,Northern Illinois,0.3146,1.8299319727891148
2023,1441,Western Carolina,0.3126,2.344068813762754
2023,1466,North Alabama,0.3124,1.4743999999999997
2023,1145,Canisius,0.3123,1.7840704422653593
2023,1310,Niagara,0.3114,2.12212672396562
2023,1367,USC Upstate,0.3059,1.494501099780044
2023,1143,California,0.3031,1.7748000000000004
2023,1291,Mount St. Mary's,0.3013,2.3194000000000004
2023,1410,UT Rio Grande Valley,0.3012,1.7554000000000003
2023,1368,Southeastern Louisiana,0.2978,2.1844737895158066
2023,1193,Fairfield,0.2963,2.2472494498899773
2023,1108,Alcorn St.,0.2953,2.0660264105642265
2023,1248,Lafayette,0.2932,1.565599999999999
2023,1311,Nicholls St.,0.2904,2.6424
2023,1171,Dartmouth,0.2901,1.6005999999999996
2023,1369,Southeast Missouri St.,0.2854,1.8764247150569895
2023,1427,UTSA,0.285,1.650530106021204
2023,1110,American,0.2813,1.5332
2023,1419,Louisiana Monroe,0.2791,2.3628725745149017
2023,1132,Bowling Green,0.2785,2.484896979395879
2023,1341,Prairie View A&M,0.2766,2.7837567513502703
2023,1257,Louisville,0.2732,1.511297740451909
2023,1271,Maryland Eastern Shore,0.2731,2.5255999999999994
2023,1227,Illinois Chicago,0.2715,1.0979804039192156
2023,1306,New Hampshire,0.2674,1.9302139572085584
2023,1315,North Dakota,0.2671,1.4356356356356352
2023,1263,Maine,0.2667,1.870251899240304
2023,1404,Tennessee Martin,0.2666,2.3880447820871646
2023,1324,Oakland,0.2653,2.462692538507701
2023,1275,Miami OH,0.2635,1.6422569027611047
2023,1475,Southern Indiana,0.2625,2.107756897241104
2023,1399,Tennessee Tech,0.2582,2.034986005597761
2023,1176,Denver,0.2573,1.6886754701880755
2023,1209,Georgia St.,0.2544,1.7958000000000005
2023,1380,Southern,0.2538,2.560024009603841
2023,1157,Coastal Carolina,0.2534,2.3901219756048793
2023,1409,Tulsa,0.2513,1.4963985594237696
2023,1250,Lehigh,0.2509,1.8000399920016
2023,1398,Tennessee St.,0.2507,2.466
2023,1265,Marist,0.2501,1.5613754498200718
2023,1411,Texas Southern,0.2501,1.7619047619047623
2023,1137,Bucknell,0.2443,1.9957991598319669
2023,1149,Charleston Southern,0.2414,1.3397320535892816
2023,1229,Illinois St.,0.2404,2.426885377075415
2023,1131,Boston University,0.2402,2.4572000000000003
2023,1117,Arkansas St.,0.2383,1.833366673334666
2023,1167,Cal St. Bakersfield,0.2367,1.5599119823964789
2023,1434,Valparaiso,0.2363,2.282343531293741
2023,1219,High Point,0.2346,1.7426514697060589
2023,1318,Northeastern,0.2332,1.342268453690738
2023,1142,Cal Poly,0.231,2.3604
2023,1467,Merrimack,0.231,1.6594681063787244
2023,1442,Western Illinois,0.2256,2.405918816236752
2023,1225,Idaho,0.2218,1.9194
2023,1152,Chicago St.,0.219,1.4226
2023,1377,South Dakota,0.2166,2.0966386554621854
2023,1192,Fairleigh Dickinson,0.2161,1.9426458832933653
2023,1389,Saint Peter's,0.2138,1.7067759344393356
2023,1456,William & Mary,0.2131,1.7998000000000005
2023,1447,Wagner,0.2124,1.7939587917583526
2023,1238,Jackson St.,0.2095,1.9041808361672343
2023,1127,Binghamton,0.2079,2.8377675535107025
2023,1288,Morgan St.,0.2038,2.1111999999999997
2023,1105,Alabama A&M,0.1971,2.434686937387477
2023,1264,Manhattan,0.196,2.584566173530587
2023,1477,Texas A&M Commerce,0.1956,1.9692123150739704
2023,1185,Eastern Michigan,0.1951,1.4858056777289086
2023,1282,UMKC,0.1941,1.3949579831932772
2023,1299,North Carolina A&T,0.194,1.8162367526494705
2023,1115,Arkansas Pine Bluff,0.1938,1.898860683589846
2023,1303,Nebraska Omaha,0.1938,0.9396120775844832
2023,1189,Elon,0.1915,1.994603238057166
2023,1476,Stonehill,0.1842,2.6544691061787646
2023,1312,NJIT,0.1829,2.5738295318127244
2023,1384,Saint Francis,0.1818,1.4873949579831938
2023,1122,Austin Peay,0.1781,1.4844968993798755
2023,1259,Loyola MD,0.1763,1.7498
2023,1146,Central Arkansas,0.174,1.557065760543674
2023,1169,Cal St. Northridge,0.1712,1.9958025184889063
2023,1270,McNeese St.,0.168,1.5709141828365674
2023,1309,New Orleans,0.1654,1.849030193961208
2023,1114,Little Rock,0.1647,1.8946210757848436
2023,1444,Western Michigan,0.1631,1.735799999999999
2023,1154,The Citadel,0.1627,2.0782312925170063
2023,1357,Sacred Heart,0.1573,2.1500300060012
2023,1230,Incarnate Word,0.1534,0.9947979191676672
2023,1392,Stony Brook,0.1505,2.1643671265746853
2023,1141,Central Michigan,0.149,1.2811999999999997
2023,1342,Presbyterian,0.1481,1.657228315054836
2023,1354,South Carolina St.,0.1425,1.4393757503001203
2023,1162,Columbia,0.1411,0.8123624724944989
2023,1164,Coppin St.,0.1395,2.4753345316556827
2023,1148,Central Connecticut,0.1371,1.61367726454709
2023,1221,Holy Cross,0.1342,1.6700659868026395
2023,1473,Lindenwood,0.1295,2.4793917567026815
2023,1107,Albany,0.1201,1.86
2023,1214,Hampton,0.1156,1.9618076384723055
2023,1223,Houston Christian,0.114,1.956
2023,1126,Bethune Cookman,0.1128,1.8737747549509909
2023,1191,Evansville,0.1128,2.182999999999998
2023,1183,Eastern Illinois,0.1115,1.4991001799640071
2023,1106,Alabama St.,0.1092,1.6007596961215511
2023,1440,VMI,0.1081,0.7520495900819837
2023,1284,Monmouth,0.1054,1.375875175035007
2023,1383,St. Francis NY,0.104,1.8459999999999996
2023,1175,Delaware St.,0.092,1.4969006198760244
2023,1249,Lamar,0.0918,0.8063612722544509
2023,1290,Mississippi Valley St.,0.0899,2.2329068372650935
2023,1197,Florida A&M,0.0879,1.942423030787684
2023,1237,IU Indy,0.0733,1.2562199036918136
2023,1453,Green Bay,0.0651,1.3902780556111227
2023,1216,Hartford,0.0409,2.1398
2023,1254,LIU,0.034,1.3498
2022,1211,Gonzaga,0.9731,1.5589999999999993
2022,1222,Houston,0.9596,2.1794717887154853
2022,1124,Baylor,0.9515,1.7805999999999993
2022,1242,Kansas,0.9509,2.081832733093238
2022,1112,Arizona,0.9433,1.190838167633527
2022,1403,Texas Tech,0.9428,2.455782312925171
2022,1181,Duke,0.9426,0.9878
2022,1246,Kentucky,0.939,1.8557134280568344
2022,1397,Tennessee,0.9383,1.3619276144771044
2022,1437,Villanova,0.934,2.391721655668866
2022,1120,Auburn,0.9333,1.3482786228983188
2022,1345,Purdue,0.933,1.778000000000001
2022,1417,UCLA,0.9325,2.2086834733893563
2022,1234,Iowa,0.9204,1.6813999999999991
2022,1400,Texas,0.9168,2.6636672665466907
2022,1228,Illinois,0.9079,2.2413999999999996
2022,1439,Virginia Tech,0.8984,2.1362
2022,1261,LSU,0.8914,1.1959216313474617
2022,1388,Saint Mary's,0.8872,2.270091963214715
2022,1231,Indiana,0.8842,2.0531893621275747
2022,1116,Arkansas,0.88,2.292341531693662
2022,1163,Connecticut,0.8786,2.112244897959183
2022,1362,San Francisco,0.8773,2.5676270508203274
2022,1272,Memphis,0.8752,1.7247101159536182
2022,1104,Alabama,0.8719,1.6455291058211643
2022,1328,Oklahoma,0.8682,2.3695260947810444
2022,1276,Michigan,0.8679,1.4128348660535792
2022,1314,North Carolina,0.8661,1.7424515096980595
2022,1458,Wisconsin,0.8633,1.461507698460308
2022,1361,San Diego St.,0.8631,2.4814074370251906
2022,1326,Ohio St.,0.8574,1.9362382570457728
2022,1448,Wake Forest,0.8563,2.3977591036414547
2022,1329,Oklahoma St.,0.8506,1.7430513897220563
2022,1129,Boise St.,0.8505,2.4019999999999997
2022,1235,Iowa St.,0.8494,2.1950390078015616
2022,1260,Loyola Chicago,0.8488,2.5246098439375757
2022,1277,Michigan St.,0.848,1.7463999999999995
2022,1395,TCU,0.8413,1.7342937174869943
2022,1293,Murray St.,0.8381,2.1207758448310337
2022,1323,Notre Dame,0.8364,2.3932786557311476
2022,1462,Xavier,0.8361,2.0750300120048024
2022,1344,Providence,0.8354,2.7326534693061393
2022,1450,Washington St.,0.832,1.5850000000000004
2022,1317,North Texas,0.8287,2.0354070814162837
2022,1196,Florida,0.8263,2.513097380523895
2022,1401,Texas A&M,0.8261,1.5247900839664124
2022,1371,Seton Hall,0.8255,2.5259896041583363
2022,1172,Davidson,0.8201,2.0010004001600654
2022,1161,Colorado St.,0.8183,2.0043973615830506
2022,1393,Syracuse,0.818,2.3671468587434963
2022,1374,SMU,0.8164,2.496100779844031
2022,1425,USC,0.8164,2.1185525789684125
2022,1429,Utah St.,0.8157,2.215356928614278
2022,1173,Dayton,0.8152,0.9455891178235648
2022,1274,Miami FL,0.8128,2.423884776955391
2022,1280,Mississippi St.,0.8104,1.7524495100979811
2022,1387,Saint Louis,0.81,1.8314
2022,1433,VCU,0.8099,1.65953618552579
2022,1412,UAB,0.8071,2.644657863145258
2022,1266,Marquette,0.8047,1.2387522495500891
2022,1385,St. John's,0.8045,1.9568000000000003
2022,1452,West Virginia,0.8037,2.345069013802761
2022,1166,Creighton,0.8013,1.3192722910835668
2022,1201,Fresno St.,0.7991,1.7860082304526743
2022,1243,Kansas St.,0.7927,2.0067999999999997
2022,1140,BYU,0.789,1.9605921184236852
2022,1438,Virginia,0.7853,2.0445910817836435
2022,1332,Oregon,0.7836,2.2671465706858647
2022,1155,Clemson,0.7798,1.9482
2022,1435,Vanderbilt,0.7787,1.707683073229291
2022,1436,Vermont,0.7776,2.8073614722944584
2022,1461,Wyoming,0.7774,1.8159263705482185
2022,1283,Missouri St.,0.7726,2.0569772091163534
2022,1202,Furman,0.7668,2.143771245750851
2022,1408,Tulane,0.7608,1.6313999999999993
2022,1355,South Dakota St.,0.7606,2.058376649340264
2022,1365,Santa Clara,0.7555,2.2108421684336874
2022,1406,Towson,0.7535,2.3276655331066216
2022,1151,Chattanooga,0.7505,2.6046
2022,1321,Northwestern,0.7438,1.8620275944811029
2022,1125,Belmont,0.7414,2.005598880223955
2022,1455,Wichita St.,0.7404,1.9581999999999995
2022,1353,Rutgers,0.7378,2.1352270454090827
2022,1268,Maryland,0.7316,2.1873250699720126
2022,1153,Cincinnati,0.7244,2.164534186325469
2022,1160,Colorado,0.7242,1.2712
2022,1308,New Mexico St.,0.7234,2.3643271345730854
2022,1405,Toledo,0.7213,1.2693461307738452
2022,1424,UNLV,0.7199,2.411917616476705
2022,1233,Iona,0.7177,2.1237504998000793
2022,1350,Richmond,0.7155,2.6233999999999993
2022,1213,Grand Canyon,0.7153,2.248099239695878
2022,1416,UCF,0.7129,1.985397079415883
2022,1179,Drake,0.712,2.4532000000000007
2022,1199,Florida St.,0.7105,1.6243248649729949
2022,1336,Penn St.,0.7032,2.673065386922616
2022,1113,Arizona St.,0.7003,2.003802281368822
2022,1279,Mississippi,0.698,1.9379999999999995
2022,1256,Louisiana Tech,0.6911,1.7823564712942588
2022,1382,St. Bonaventure,0.6864,2.7583516703340676
2022,1320,Northern Iowa,0.6825,1.9522095580883825
2022,1133,Bradley,0.6768,1.6187237447489498
2022,1292,Middle Tennessee,0.6746,1.7538984406237512
2022,1177,DePaul,0.6691,2.225954809038192
2022,1278,Minnesota,0.6664,2.7085999999999997
2022,1220,Hofstra,0.6619,2.294
2022,1376,South Carolina,0.6605,1.9745949189837968
2022,1206,George Mason,0.6445,2.2119576084783055
2022,1301,N.C. State,0.644,1.3584566173530588
2022,1251,Liberty,0.6419,1.8090381923615275
2022,1430,Utah Valley,0.6406,1.8438
2022,1257,Louisville,0.6371,2.1417716456708664
2022,1390,Stanford,0.6361,1.2881423715256952
2022,1428,Utah,0.6347,1.9954
2022,1449,Washington,0.6339,2.53718512594962
2022,1396,Temple,0.6304,0.9018
2022,1130,Boston College,0.6221,1.7401999999999995
2022,1287,Morehead St.,0.6202,2.108378324335133
2022,1372,Stephen F. Austin,0.6188,1.7644942023190722
2022,1459,Wofford,0.617,1.5438000000000005
2022,1343,Princeton,0.613,2.3340663734506193
2022,1101,Abilene Christian,0.6102,2.411917616476705
2022,1304,Nebraska,0.6097,1.784556911382276
2022,1139,Butler,0.6054,1.922
2022,1348,Rhode Island,0.605,2.071985602879422
2022,1305,Nevada,0.6041,1.8756497401039576
2022,1389,Saint Peter's,0.6035,1.8953790758151627
2022,1325,Ohio,0.601,2.045181927229107
2022,1443,Western Kentucky,0.5988,2.389677935587117
2022,1174,Delaware,0.5973,2.0792316926770704
2022,1356,Southern Illinois,0.5968,1.8818236352729465
2022,1158,Charleston,0.5966,1.4215686274509811
2022,1194,Florida Atlantic,0.5961,1.6941223510595766
2022,1143,California,0.5893,2.1776355271054206
2022,1210,Georgia Tech,0.5836,1.9318000000000004
2022,1402,Texas St.,0.5771,2.474115530681591
2022,1159,Colgate,0.5761,2.41296518607443
2022,1370,Seattle,0.5759,1.436887377475495
2022,1245,Kent St.,0.5716,2.065413082616523
2022,1180,Drexel,0.5667,2.3232706917233106
2022,1240,Jacksonville St.,0.5639,2.5462184873949583
2022,1138,Buffalo,0.5629,2.517689386368178
2022,1286,Montana St.,0.5618,1.96139227845569
2022,1358,Sam Houston St.,0.5608,2.0984393757502997
2022,1103,Akron,0.5579,1.973994798959791
2022,1386,Saint Joseph's,0.5575,1.705458908218357
2022,1111,Appalachian St.,0.5544,2.3828000000000005
2022,1447,Wagner,0.5542,2.109821964392878
2022,1414,UC Irvine,0.5532,1.5503798480607758
2022,1205,Gardner Webb,0.5506,1.620875824835033
2022,1364,UC Santa Barbara,0.5504,2.0179964007198556
2022,1463,Yale,0.5405,1.8984000000000016
2022,1209,Georgia St.,0.5401,2.1618
2022,1307,New Mexico,0.5355,1.504499100179964
2022,1415,UC Riverside,0.5347,2.158368326334733
2022,1375,South Alabama,0.534,2.3311999999999995
2022,1255,Longwood,0.5331,2.0500100020004006
2022,1409,Tulsa,0.5223,2.272308923569427
2022,1190,East Tennessee St.,0.5215,2.0886177235447088
2022,1284,Monmouth,0.5199,2.648529705941189
2022,1273,Mercer,0.5191,2.0818000000000003
2022,1281,Missouri,0.5171,1.6569999999999996
2022,1157,Coastal Carolina,0.517,2.2165566886622674
2022,1239,Jacksonville,0.5146,1.867426514697061
2022,1431,UTEP,0.5144,2.1943222710915644
2022,1187,East Carolina,0.5113,1.8392321535692857
2022,1324,Oakland,0.5112,1.5617123424684936
2022,1440,VMI,0.5079,1.5005997600959624
2022,1298,Navy,0.4909,2.3120000000000003
2022,1218,Hawaii,0.4886,1.8200719712115148
2022,1295,North Dakota St.,0.4886,2.0809838032393517
2022,1331,Oral Roberts,0.4867,1.9244000000000003
2022,1156,Cleveland St.,0.4862,2.843
2022,1207,Georgetown,0.4862,1.3142
2022,1165,Cornell,0.4806,1.7891578315663137
2022,1418,Louisiana,0.48,1.7142000000000004
2022,1359,Samford,0.4778,1.5904819036192763
2022,1339,Portland,0.4776,1.7299999999999995
2022,1468,Bellarmine,0.4707,2.411682336467293
2022,1200,Fordham,0.4695,2.028205641128226
2022,1422,UNC Greensboro,0.4682,2.495899179835967
2022,1168,Cal St. Fullerton,0.4664,2.3299360511590734
2022,1457,Winthrop,0.4643,2.3194722111155546
2022,1150,Charlotte,0.4593,2.043208641728346
2022,1136,Bryant,0.4584,2.5205041008201645
2022,1208,Georgia,0.4572,1.9635927185437088
2022,1338,Pittsburgh,0.4569,1.871174234846969
2022,1144,Campbell,0.455,2.6537385045981607
2022,1423,UNC Wilmington,0.4525,2.2532986805277884
2022,1451,Weber St.,0.4523,2.101620324064813
2022,1411,Texas Southern,0.4502,2.8128374325134966
2022,1195,Florida Gulf Coast,0.4455,2.452509498100379
2022,1253,Long Beach St.,0.4437,1.929628148740505
2022,1269,Massachusetts,0.4437,2.2522
2022,1470,Tarleton St.,0.4428,1.78384323135373
2022,1407,Troy,0.4418,1.9021412847708632
2022,1313,Norfolk St.,0.4405,2.430113977204559
2022,1117,Arkansas St.,0.4397,2.0236141685011018
2022,1232,Indiana St.,0.4371,1.3601279744051196
2022,1229,Illinois St.,0.4348,1.978408636545382
2022,1381,Southern Utah,0.4343,2.7552000000000003
2022,1460,Wright St.,0.427,1.5810324129651856
2022,1297,Northern Kentucky,0.4267,1.761
2022,1330,Old Dominion,0.4265,2.372823694216529
2022,1258,Loyola Marymount,0.4246,2.2090000000000005
2022,1311,Nicholls St.,0.4132,2.3626725345069017
2022,1236,Purdue Fort Wayne,0.4121,2.5528894221155767
2022,1413,UC Davis,0.4111,1.9978
2022,1193,Fairfield,0.4102,2.238047609521904
2022,1135,Brown,0.4097,1.7361472294458902
2022,1434,Valparaiso,0.4091,2.073214642928585
2022,1241,James Madison,0.4072,2.048380647740903
2022,1360,San Diego,0.4071,2.261052210442089
2022,1294,Northern Colorado,0.4057,2.611122224444889
2022,1282,UMKC,0.4043,2.0174000000000003
2022,1217,Harvard,0.4028,1.75245147088253
2022,1333,Oregon St.,0.4015,2.116576684663067
2022,1310,Niagara,0.4008,2.4123525884469315
2022,1265,Marist,0.3965,1.9618152738904435
2022,1131,Boston University,0.396,2.4718112754898036
2022,1465,Cal Baptist,0.3904,1.787999999999999
2022,1335,Penn,0.3861,1.4786085565773686
2022,1178,Detroit Mercy,0.3812,2.6690014008405027
2022,1377,South Dakota,0.3739,2.303939212157568
2022,1244,Kennesaw St.,0.3698,1.98359343737495
2022,1219,High Point,0.3691,1.418232706917233
2022,1349,Rice,0.3688,2.199720111955218
2022,1380,Southern,0.367,2.4284856971394286
2022,1442,Western Illinois,0.3666,2.39127825565113
2022,1421,UNC Asheville,0.3657,2.3798
2022,1203,George Washington,0.3606,1.84186325469812
2022,1171,Dartmouth,0.3584,2.359
2022,1392,Stony Brook,0.3583,2.417433026789284
2022,1224,Howard,0.3559,1.9257999999999995
2022,1426,UT Arlington,0.3557,2.025189924030387
2022,1247,La Salle,0.355,1.723255348930214
2022,1318,Northeastern,0.3545,2.056788642271545
2022,1378,South Florida,0.3538,1.6206482593037217
2022,1186,Eastern Washington,0.3533,1.6582683463307335
2022,1285,Montana,0.3474,1.7451490298059618
